time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,target-POS_X,target-POS_Y,target-POS_Z,target-ROT_X,target-ROT_Y,target-ROT_Z,target-ROT_W
50.0,-4.805466651916504,-0.2348822057247162,-0.2753881514072418,-1.442166805267334,-1.534277319908142,0.0,-0.0540737584233284,0.894062340259552,0.3977252244949341,-0.9807835221290588,0.04221057891845703,0.009085585363209248,0.19026151299476624
51.0,-4.807440757751465,-0.20574764907360077,-0.30423393845558167,-1.4391170740127563,-1.5338884592056274,0.0,-0.052102845162153244,0.8967347741127014,0.38511282205581665,-0.9810531139373779,0.04318680241703987,0.00917218066751957,0.18864190578460693
52.0,-4.809290409088135,-0.17889302968978882,-0.33082038164138794,-1.4362874031066895,-1.5335807800292969,0.0,-0.0502752847969532,0.8988820910453796,0.373418927192688,-0.981299638748169,0.04410742595791817,0.009227681905031204,0.18713787198066711
53.0,-4.811126232147217,-0.1522826999425888,-0.35716474056243896,-1.433481216430664,-1.533281922340393,0.0,-0.04848294332623482,0.9007091522216797,0.36177778244018555,-0.9815409183502197,0.04502251744270325,0.009282344952225685,0.18564599752426147
54.0,-4.812868118286133,-0.12734217941761017,-0.3818531036376953,-1.430842399597168,-1.5330328941345215,0.0,-0.0468020886182785,0.9021490216255188,0.3508235216140747,-0.9817647337913513,0.045894403010606766,0.009319223463535309,0.1842414289712906
55.0,-4.814542293548584,-0.10360763967037201,-0.4053454101085663,-1.4283241033554077,-1.5328195095062256,0.0,-0.04520570859313011,0.9032737016677856,0.34036579728126526,-0.981975793838501,0.04673512652516365,0.00934375450015068,0.1828993260860443
56.0,-4.816164970397949,-0.08070380985736847,-0.428014874458313,-1.4258908033370972,-1.5326234102249146,0.0,-0.043677765876054764,0.9041309952735901,0.33025044202804565,-0.982177197933197,0.047551464289426804,0.00936433207243681,0.1816020905971527
57.0,-4.817639350891113,-0.06018863245844841,-0.448318213224411,-1.4237016439437866,-1.532476544380188,0.0,-0.042305029928684235,0.9047085046768188,0.3211725354194641,-0.9823561310768127,0.04829617589712143,0.009368784725666046,0.1804337352514267
58.0,-4.819113731384277,-0.03967345505952835,-0.46862155199050903,-1.4215126037597656,-1.5323295593261719,0.0,-0.04094979912042618,0.9051056504249573,0.3120843768119812,-0.9825329780578613,0.04904123768210411,0.009375066496431828,0.17926529049873352
59.0,-4.8203558921813965,-0.022492073476314545,-0.48562631011009216,-1.419669508934021,-1.5322285890579224,0.0,-0.03982003405690193,0.9052990078926086,0.30446669459342957,-0.9826803803443909,0.04967128112912178,0.009370372630655766,0.17828170955181122
60.0,-4.821582317352295,-0.0055405995808541775,-0.5024036169052124,-1.417850375175476,-1.5321305990219116,0.0,-0.03871745243668556,0.9053655862808228,0.2969483733177185,-0.982824444770813,0.050293732434511185,0.009366082958877087,0.1773107498884201
61.0,-4.822634696960449,0.009012670256197453,-0.5168064832687378,-1.416283130645752,-1.5320557355880737,0.0,-0.037781231105327606,0.90532386302948,0.29049235582351685,-0.982947587966919,0.050828900188207626,0.009359080344438553,0.17647388577461243
62.0,-4.823577880859375,0.022051291540265083,-0.5297096967697144,-1.4148751497268677,-1.531995177268982,0.0,-0.036950282752513885,0.9052093625068665,0.2847079932689667,-0.98305743932724,0.05130923166871071,0.00935051217675209,0.17572158575057983
63.0,-4.824431896209717,0.03385114669799805,-0.5413861274719238,-1.413599967956543,-1.5319429636001587,0.0,-0.03620481491088867,0.9050430059432983,0.2794739603996277,-0.9831563830375671,0.05174453184008598,0.009342093020677567,0.17503958940505981
64.0,-4.82506799697876,0.04262295737862587,-0.5500638484954834,-1.4126490354537964,-1.5319108963012695,0.0,-0.03565310686826706,0.9048807621002197,0.27558329701423645,-0.98322993516922,0.05206960812211037,0.009332865476608276,0.1745300590991974
65.0,-4.825704574584961,0.05139472708106041,-0.5587414503097534,-1.4116982221603394,-1.5318788290023804,0.0,-0.03510497882962227,0.9046855568885803,0.27169349789619446,-0.9833031296730042,0.052394941449165344,0.009323956444859505,0.17402006685733795
66.0,-4.8260273933410645,0.05577036365866661,-0.5630670189857483,-1.4112231731414795,-1.5318683385849,0.0,-0.03482772037386894,0.9045764207839966,0.2697524428367615,-0.9833396077156067,0.05256034806370735,0.009316587820649147,0.17376379668712616
67.0,-4.8263397216796875,0.05999947339296341,-0.5672475695610046,-1.4107638597488403,-1.5318585634231567,0.0,-0.034560371190309525,0.9044631719589233,0.2678767740726471,-0.9833748936653137,0.05272042378783226,0.009309324435889721,0.17351600527763367
68.0,-4.826450347900391,0.06150011718273163,-0.5687309503555298,-1.4106009006500244,-1.5318551063537598,0.0,-0.03446604311466217,0.9044210314750671,0.26721128821372986,-0.9833873510360718,0.05277704820036888,0.009306845255196095,0.17342808842658997
69.0,-4.826450347900391,0.06150011718273163,-0.5687309503555298,-1.4106009006500244,-1.5318551063537598,0.0,-0.03446604311466217,0.9044210314750671,0.26721128821372986,-0.9833873510360718,0.05277704820036888,0.009306845255196095,0.17342808842658997
70.0,-4.826450347900391,0.06150011718273163,-0.5687309503555298,-1.4106009006500244,-1.5318551063537598,0.0,-0.03446604311466217,0.9044210314750671,0.26721128821372986,-0.9833873510360718,0.05277704820036888,0.009306845255196095,0.17342808842658997
71.0,-4.826450347900391,0.06150011718273163,-0.5687309503555298,-1.4106009006500244,-1.5318551063537598,0.0,-0.03446604311466217,0.9044210314750671,0.26721128821372986,-0.9833873510360718,0.05277704820036888,0.009306845255196095,0.17342808842658997
72.0,-4.824328899383545,0.06201408803462982,-0.5696789622306824,-1.4102352857589722,-1.5325751304626465,0.0,-0.03632374107837677,0.9042473435401917,0.2671481966972351,-0.9834403395652771,0.05179530382156372,0.009134786203503609,0.1734331250190735
73.0,-4.822201251983643,0.06253889203071594,-0.57064288854599,-1.4098458290100098,-1.5333095788955688,0.0,-0.038185082376003265,0.904066801071167,0.2670798599720001,-0.9834939241409302,0.050812121480703354,0.00895661674439907,0.17342913150787354
74.0,-4.8200812339782715,0.06299757212400436,-0.5714910626411438,-1.409507393836975,-1.5340285301208496,0.0,-0.04003940522670746,0.9038939476013184,0.2670227289199829,-0.9835461378097534,0.049831196665763855,0.008785508573055267,0.17342668771743774
75.0,-4.817958354949951,0.06348328292369843,-0.5723549127578735,-1.4092062711715698,-1.5347601175308228,0.0,-0.041893985122442245,0.9037198424339294,0.26695358753204346,-0.9835950136184692,0.0488496869802475,0.008607654832303524,0.1734372228384018
76.0,-4.815818786621094,0.06392858177423477,-0.5731619000434875,-1.4088867902755737,-1.5354831218719482,0.0,-0.04376387968659401,0.9035433530807495,0.26689156889915466,-0.9836462736129761,0.04785957559943199,0.008436468429863453,0.17343145608901978
77.0,-4.813700199127197,0.06439178436994553,-0.5739870071411133,-1.4085807800292969,-1.5362002849578857,0.0,-0.04561484605073929,0.9033641219139099,0.2668238878250122,-0.9836945533752441,0.046879034489393234,0.008265958167612553,0.1734331250190735
78.0,-4.811564922332764,0.0648110881447792,-0.5747198462486267,-1.4083267450332642,-1.536942720413208,0.0,-0.047476958483457565,0.903190553188324,0.266758531332016,-0.9837421178817749,0.04589230939745903,0.008084410801529884,0.17343641817569733
79.0,-4.809435844421387,0.0652235895395279,-0.5754565596580505,-1.4080504179000854,-1.5376604795455933,0.0,-0.04933542385697365,0.9030110239982605,0.26669836044311523,-0.9837891459465027,0.04490671679377556,0.007914772257208824,0.17343507707118988
80.0,-4.80730676651001,0.06563305854797363,-0.5761588215827942,-1.4078325033187866,-1.538395643234253,0.0,-0.05119096860289574,0.9028351902961731,0.2666323482990265,-0.9838328957557678,0.043922241777181625,0.007735904306173325,0.1734473705291748
81.0,-4.803039073944092,0.06641663610935211,-0.57750004529953,-1.4073988199234009,-1.539841890335083,0.0,-0.05491077899932861,0.9024761319160461,0.2665022909641266,-0.9839192628860474,0.04194686934351921,0.0073914979584515095,0.17346109449863434
82.0,-4.798768043518066,0.06709625571966171,-0.5786250233650208,-1.4070628881454468,-1.541290044784546,0.0,-0.05862963944673538,0.9021244645118713,0.2663763761520386,-0.9840025305747986,0.03996989130973816,0.007047008723020554,0.17346987128257751
83.0,-4.783799648284912,0.06909871101379395,-0.5816701054573059,-1.4064122438430786,-1.5464016199111938,0.0,-0.0716346874833107,0.900879979133606,0.2659207880496979,-0.9842584729194641,0.03304391726851463,0.005822150502353907,0.17352114617824554
84.0,-4.7816619873046875,0.06932056695222855,-0.5819819569587708,-1.4063563346862793,-1.5471324920654297,0.0,-0.07348925620317459,0.9006984829902649,0.2658601999282837,-0.9842923879623413,0.03205495700240135,0.005647295154631138,0.17351986467838287
85.0,-4.77522611618042,0.06991452723741531,-0.5826884508132935,-1.4063979387283325,-1.5493260622024536,0.0,-0.07906827330589294,0.9001649022102356,0.26566189527511597,-0.9843833446502686,0.029076438397169113,0.005123436450958252,0.17354491353034973
86.0,-4.7730712890625,0.0699855387210846,-0.5826811790466309,-1.4065102338790894,-1.5500675439834595,0.0,-0.08093317598104477,0.9000033736228943,0.26560792326927185,-0.9844130873680115,0.028079893440008163,0.004944885615259409,0.17354561388492584
87.0,-4.768789768218994,0.07010563462972641,-0.5825793147087097,-1.4068211317062378,-1.5515270233154297,0.0,-0.08463793992996216,0.8996858596801758,0.2654898464679718,-0.9844667911529541,0.02609853819012642,0.004596649669110775,0.1735595017671585
88.0,-4.7601847648620605,0.07008489221334457,-0.5818307399749756,-1.4076749086380005,-1.5544557571411133,0.0,-0.09207809716463089,0.8990598917007446,0.26526081562042236,-0.9845658540725708,0.02211594581604004,0.0038999542593955994,0.1735677421092987
89.0,-4.758037567138672,0.07006209343671799,-0.5816134810447693,-1.4079169034957886,-1.5552016496658325,0.0,-0.09393215924501419,0.8988979458808899,0.26520898938179016,-0.9845863580703735,0.021123403683304787,0.00371855148114264,0.17357897758483887
90.0,-4.755873680114746,0.06930064409971237,-0.5798793435096741,-1.408919334411621,-1.5559403896331787,0.0,-0.09579439461231232,0.8989004492759705,0.26520195603370667,-0.984607458114624,0.02012205868959427,0.0035423452500253916,0.17358221113681793
91.0,-4.753714561462402,0.0685180202126503,-0.5781229734420776,-1.4099171161651611,-1.556668758392334,0.0,-0.09765369445085526,0.898899495601654,0.2652025520801544,-0.9846278429031372,0.019122248515486717,0.003370862454175949,0.17358316481113434
92.0,-4.751552581787109,0.0677274540066719,-0.5763335824012756,-1.41094172000885,-1.5574198961257935,0.0,-0.0995136946439743,0.8988988399505615,0.26519811153411865,-0.9846469759941101,0.01812291145324707,0.0031884729396551847,0.17358535528182983
93.0,-4.7493977546691895,0.06689966470003128,-0.5744856595993042,-1.4119880199432373,-1.5581506490707397,0.0,-0.10136960446834564,0.8988997936248779,0.26520201563835144,-0.984664797782898,0.017125312238931656,0.0030154299456626177,0.17358846962451935
94.0,-4.747238636016846,0.06605570763349533,-0.5725904703140259,-1.4130741357803345,-1.5588816404342651,0.0,-0.10322943329811096,0.8989023566246033,0.2652031183242798,-0.9846808314323425,0.016125652939081192,0.0028425850905478,0.17359639704227448
95.0,-4.745083332061768,0.06517704576253891,-0.5706220865249634,-1.4141725301742554,-1.5596187114715576,0.0,-0.10508560389280319,0.8989077210426331,0.2652021646499634,-0.9846979379653931,0.015128451399505138,0.0026667146012187004,0.17359194159507751
96.0,-4.742923736572266,0.06433425843715668,-0.568731963634491,-1.4152480363845825,-1.5603609085083008,0.0,-0.10694608837366104,0.8989002704620361,0.26520293951034546,-0.9847121834754944,0.014129373244941235,0.002488585887476802,0.173597514629364
97.0,-4.740767478942871,0.06344471126794815,-0.5667375326156616,-1.4163671731948853,-1.5610982179641724,0.0,-0.1088038757443428,0.8988998532295227,0.26520177721977234,-0.98472660779953,0.013131760992109776,0.002312559401616454,0.17359690368175507
98.0,-4.738609790802002,0.06253781169652939,-0.564687967300415,-1.4175491333007812,-1.5618422031402588,0.0,-0.11066301167011261,0.8989036679267883,0.26519808173179626,-0.9847375750541687,0.012133677490055561,0.002133303554728627,0.17360910773277283
99.0,-4.7343010902404785,0.06067357957363129,-0.560541033744812,-1.4198616743087769,-1.5633022785186768,0.0,-0.11437913775444031,0.8988961577415466,0.26520633697509766,-0.9847604036331177,0.010138836689293385,0.0017882672837004066,0.17361150681972504
100.0,-4.7343010902404785,0.06067357957363129,-0.560541033744812,-1.4198616743087769,-1.5633022785186768,0.0,-0.11437913775444031,0.8988961577415466,0.26520633697509766,-0.9847604036331177,0.010138836689293385,0.0017882672837004066,0.17361150681972504
101.0,-4.734255313873291,0.06295792758464813,-0.5631382465362549,-1.4239215850830078,-1.5635305643081665,0.0,-0.114394411444664,0.8990306854248047,0.26490408182144165,-0.9843791127204895,0.01012415811419487,0.0016549198189750314,0.17576298117637634
102.0,-4.734155654907227,0.06770065426826477,-0.5685306191444397,-1.4324434995651245,-1.5639890432357788,0.0,-0.114432193338871,0.8992997407913208,0.26429250836372375,-0.9835638999938965,0.010091181844472885,0.0013860783074051142,0.18027283251285553
103.0,-4.733973503112793,0.07475671917200089,-0.57656329870224,-1.4452730417251587,-1.5646493434906006,0.0,-0.11452209949493408,0.899665355682373,0.263416588306427,-0.9822978973388672,0.010026463307440281,0.0010006970260292292,0.18705438077449799
104.0,-4.733663082122803,0.08393871039152145,-0.5870413780212402,-1.462148904800415,-1.56548011302948,0.0,-0.11470894515514374,0.9000701308250427,0.2623307704925537,-0.9805601835250854,0.00990965124219656,0.0005221518804319203,0.195967435836792
105.0,-4.73318338394165,0.09507659077644348,-0.5997582077980042,-1.4827708005905151,-1.566453456878662,0.0,-0.11503474414348602,0.9004494547843933,0.2610642910003662,-0.9783275723457336,0.009722955524921417,-2.594978650449775e-05,0.2068348526954651
106.0,-4.732500076293945,0.1079917699098587,-0.6145194172859192,-1.5068234205245972,-1.567555546760559,0.0,-0.11553313583135605,0.9007312059402466,0.25965845584869385,-0.9755709171295166,0.009454326704144478,-0.0006260087247937918,0.21948058903217316
107.0,-4.731603145599365,0.12251085788011551,-0.6311342120170593,-1.5339717864990234,-1.5687588453292847,0.0,-0.1162170022726059,0.9008424282073975,0.2581483721733093,-0.9722615480422974,0.009102512151002884,-0.001254723290912807,0.23371602594852448
108.0,-4.730494022369385,0.13846027851104736,-0.6494013071060181,-1.5638694763183594,-1.5700511932373047,0.0,-0.11708714067935944,0.9007135629653931,0.25656217336654663,-0.9683750867843628,0.008673420175909996,-0.0018963858019560575,0.2493411898612976
109.0,-4.729184627532959,0.1556791216135025,-0.6691168546676636,-1.596161961555481,-1.5714086294174194,0.0,-0.11813611537218094,0.9002819061279297,0.2549099922180176,-0.9638956785202026,0.008176003582775593,-0.002530044177547097,0.2661428451538086
110.0,-4.727673053741455,0.17402175068855286,-0.690078854560852,-1.6304916143417358,-1.5728219747543335,0.0,-0.11936532706022263,0.8994898796081543,0.2531870901584625,-0.9588184356689453,0.0076147825457155704,-0.0031406921334564686,0.28390055894851685
111.0,-4.725978851318359,0.19330838322639465,-0.712073802947998,-1.666503667831421,-1.5742576122283936,0.0,-0.12075962871313095,0.8982914090156555,0.25140994787216187,-0.9531461000442505,0.00699980603531003,-0.0037044191267341375,0.30240675806999207
112.0,-4.72412633895874,0.21335789561271667,-0.734882652759552,-1.703840970993042,-1.5757042169570923,0.0,-0.1222958117723465,0.8966520428657532,0.24959087371826172,-0.9468949437141418,0.00634581595659256,-0.004210165236145258,0.32145291566848755
