time,ur20-shoulder_pan_joint,ur20-shoulder_lift_joint,ur20-elbow_joint,ur20-wrist_1_joint,ur20-wrist_2_joint,ur20-wrist_3_joint,target-POS_X,target-POS_Y,target-POS_Z,target-ROT_X,target-ROT_Y,target-ROT_Z,target-ROT_W
0.0,1.9927538633346558,-0.7432686686515808,1.4341174364089966,-0.6908226013183594,-2.7196197509765625,0.0,-0.2849971055984497,1.0089348554611206,0.19599655270576477,0.49999505281448364,0.499999463558197,0.4999927282333374,0.5000128746032715
1.0,1.9776552764439863,-0.715177094430913,1.3556843201596702,-0.6405021541791875,-2.7347130629257768,0.0,-0.2850363254547119,1.0546072721481323,0.20678547024726868,0.5000033378601074,0.49999555945396423,0.49999406933784485,0.5000070929527283
2.0,1.976246412680184,-0.7114960469188719,1.3476195280067689,-0.6361234548834117,-2.7361278925720858,0.0,-0.28511977195739746,1.0592149496078491,0.20695088803768158,0.5000038743019104,0.4999961853027344,0.4999963045120239,0.5000036358833313
3.0,1.9629222326844555,-0.6828689950827217,1.2687076546040799,-0.5858596908741024,-2.7494459069758554,0.0,-0.2850341796875,1.1021580696105957,0.21804004907608032,0.500012218952179,0.49999189376831055,0.499997615814209,0.49999845027923584
4.0,1.9510882238308733,-0.6524049745586644,1.1892296423797104,-0.5368270000277412,-2.761277346628665,0.0,-0.28503352403640747,1.1427937746047974,0.22765475511550903,0.5000068545341492,0.4999936521053314,0.4999944269657135,0.5000050663948059
5.0,1.9404905964972545,-0.6198078437696571,1.1092789014811182,-0.4894581871182133,-2.771877246946166,0.0,-0.28503474593162537,1.1812220811843872,0.2351141721010208,0.5000009536743164,0.4999966621398926,0.4999927282333374,0.5000097751617432
6.0,1.9323070907300819,-0.5854093358140234,1.0420880241737072,-0.4397155860751808,-2.7361624972879683,0.0,-0.28457048535346985,1.1930500268936157,0.23457717895507812,0.5053206086158752,0.4912290573120117,0.4865366518497467,0.5163597464561462
7.0,1.9244916588992405,-0.551140749646272,0.9772509705817498,-0.3891625048731619,-2.6921768557267285,0.0,-0.2842312157154083,1.1991474628448486,0.233542338013649,0.5111473798751831,0.4803169369697571,0.4705335795879364,0.5353712439537048
8.0,1.9247676982367887,-0.5514391839247614,0.9792155020999687,-0.38934384026035623,-2.68804005064924,0.0,-0.28441986441612244,1.1966606378555298,0.23297126591205597,0.5115588903427124,0.47946810722351074,0.4693472385406494,0.5367783904075623
9.0,1.9331546313848156,-0.586387612790068,1.0481419682187771,-0.44038137434467456,-2.7238477345855023,0.0,-0.2848271131515503,1.185420036315918,0.23274736106395721,0.5066503882408142,0.48884570598602295,0.48302528262138367,0.5205975770950317
10.0,1.9415415645328422,-0.6213360416553746,1.1170684343375856,-0.49141890842899283,-2.7596554185217648,0.0,-0.2849942445755005,1.1728136539459229,0.23279020190238953,0.5013896822929382,0.4977996349334717,0.4965863525867462,0.5041884183883667
11.0,1.9517411162672964,-0.6534462542010487,1.1940919265516372,-0.5406436830860125,-2.760632995283307,0.0,-0.2850455343723297,1.1405242681503296,0.22597844898700714,0.500002920627594,0.4999966025352478,0.4999958872795105,0.5000045895576477
12.0,1.9636581409988314,-0.6838217376514263,1.2735401394784258,-0.5897372173320116,-2.7487138152745545,0.0,-0.28504645824432373,1.0997360944747925,0.21632449328899384,0.5000106692314148,0.49999308586120605,0.49999821186065674,0.49999821186065674
13.0,1.9555594274229553,-0.7131919880218562,1.3031817082400727,-0.6688398296699338,-2.722364450855096,0.0,-0.2750915586948395,1.0886708498001099,0.22358939051628113,0.533993661403656,0.48050230741500854,0.5013538002967834,0.4822995662689209
