time,ur20-shoulder_pan_joint,ur20-shoulder_lift_joint,ur20-elbow_joint,ur20-wrist_1_joint,ur20-wrist_2_joint,ur20-wrist_3_joint,target-POS_X,target-POS_Y,target-POS_Z,target-ROT_X,target-ROT_Y,target-ROT_Z,target-ROT_W
0.0,2.7770758310901087,-0.920112133026123,2.531536817550659,-1.6114246845245361,1.2282102743731897,-4.71238881746401,-0.8270654678344727,-0.005727523006498814,0.034768495708703995,0.49448731541633606,-0.505452573299408,-0.505452573299408,0.49448734521865845
0.19231906160712242,2.750567130349693,-0.9073356208920361,2.5285522740569375,-1.6212166301003519,1.1755177595954232,-4.712388852457954,-0.8287423849105835,0.0012486035702750087,0.028366295620799065,0.5010621547698975,-0.4989355206489563,-0.4989355802536011,0.5010620951652527
0.38462696596980095,2.72396020108226,-0.8945117651336936,2.525556671276905,-1.6310448599286465,1.1226299916378737,-4.712388887581567,-0.8297363519668579,0.008294397965073586,0.02189909853041172,0.5075748562812805,-0.49230849742889404,-0.4923085570335388,0.5075749158859253
0.5769264884293079,2.6973640129332788,-0.8816930863182569,2.522562277810581,-1.640869122137089,1.0697635742756748,-4.7123889226910025,-0.8300389647483826,0.015368408523499966,0.015394134446978569,0.513997495174408,-0.48559918999671936,-0.48559921979904175,0.513997495174408
0.7692360132932663,2.670886043203223,-0.8689313857409715,2.5195811942388646,-1.6506497161048468,1.0171321448839246,-4.712388957644378,-0.829654335975647,0.02243001013994217,0.008879287168383598,0.5203033089637756,-0.47883644700050354,-0.4788364768028259,0.5203033685684204
1.036830027416243,2.6446263790130615,-0.8562749028205872,2.516624689102173,-1.6603496710406702,0.9649346510516565,-4.71238899230957,-0.8285976648330688,0.029439618811011314,0.0023807971738278866,0.5264694690704346,-0.47204864025115967,-0.47204864025115967,0.5264694690704346
1.2013361531799511,2.627687701640132,-0.8569066663788201,2.499507463126829,-1.6426217268816687,0.9155828133225441,-4.7123871096752055,-0.8371553421020508,0.03513353317975998,0.0017001074738800526,0.5340482592582703,-0.46344801783561707,-0.46346157789230347,0.5340521931648254
1.3658428617621934,2.6109826968825263,-0.8575271091142683,2.482623597763739,-1.625121197135066,0.8662308007478714,-4.712386314468409,-0.8449156284332275,0.040940362960100174,0.00124715908896178,0.5415418744087219,-0.45466795563697815,-0.45468366146087646,0.5415459871292114
1.5303495703444356,2.5943310013878045,-0.858144929522674,2.465792851155864,-1.6076727582109736,0.8168787881731987,-4.712385063400008,-0.8519819378852844,0.04707125574350357,0.0010159901576116681,0.5489032864570618,-0.4457534849643707,-0.4457688331604004,0.5489072799682617
1.694856278926678,2.577708565622188,-0.8587614668982072,2.4489918585594697,-1.5902530395575247,0.767526775598526,-4.7123847007751465,-0.858359694480896,0.05355435237288475,0.0010055132443085313,0.5561244487762451,-0.4367123246192932,-0.436725914478302,0.5561279058456421
1.8593629875089202,2.5611061269154343,-0.8593771258594235,2.4322111267092317,-1.5728531353507904,0.7181747630238533,-4.712384223937988,-0.864046037197113,0.06039988622069359,0.0012151346309110522,0.5632010698318481,-0.4275490939617157,-0.42755991220474243,0.5632039904594421
2.0238696960911624,2.544514512028919,-0.8599922775560247,2.4154410004917057,-1.5554641245350476,0.6688227504491806,-4.712383780797703,-0.8690384030342102,0.06761941313743591,0.0016444684006273746,0.5701287984848022,-0.4182682931423187,-0.4182761609554291,0.5701313018798828
2.188376404673405,2.5279298003626627,-0.8606070797201064,2.398678633540222,-1.5380821831794729,0.6194707378745079,-4.712384223937988,-0.8733309507369995,0.07521608471870422,0.0022936291061341763,0.5769050717353821,-0.40887323021888733,-0.4088781774044037,0.5769070982933044
2.3528831132556474,2.5113478822105266,-0.8612219119491953,2.3819190352058626,-1.5207029053419665,0.5701187252998352,-4.712385177483488,-0.876919150352478,0.08319443464279175,0.003162210341542959,0.5835270881652832,-0.39936766028404236,-0.39936956763267517,0.5835285186767578
2.51738982183789,2.4947656094676445,-0.8618368591416495,2.3651592990661734,-1.50332325028531,0.5207667127251625,-4.712385611770927,-0.8797982335090637,0.0915570855140686,0.004250487312674522,0.589992105960846,-0.3897550702095032,-0.3897537291049957,0.589993417263031
2.6818965304201323,2.478180220545617,-0.8624520056021568,2.348396292368141,-1.485940445050959,0.4714147001504898,-4.712386574299648,-0.8819634914398193,0.10030581057071686,0.005558534990996122,0.5962981581687927,-0.3800385594367981,-0.3800344467163086,0.596299409866333
2.846403239002375,2.461586595695802,-0.8630675031530556,2.3316262124182128,-1.4685497823991915,0.4220626875758171,-4.712387299693355,-0.883411169052124,0.1094445064663887,0.007086343597620726,0.6024425029754639,-0.37022268772125244,-0.3702152371406555,0.6024439930915833
3.0109098482435424,2.44498167153647,-0.8636834589904187,2.3148447710796014,-1.4511476934097165,0.3727107048034668,-4.712388038635254,-0.8841383457183838,0.11897561699151993,0.008834452368319035,0.6084230542182922,-0.3603108525276184,-0.3603007197380066,0.608424961566925
3.1754166323488247,2.428355857424191,-0.8643003869075202,2.2980425802934463,-1.4337249170896886,0.3233586695718821,-4.712388401145846,-0.8841444253921509,0.1289084553718567,0.010804370045661926,0.6142367720603943,-0.3503084182739258,-0.3502960801124573,0.6142392754554749
3.3399233341391583,2.4116998035160804,-0.8649188014986576,2.2812106750979515,-1.4162722730236341,0.27400665903478194,-4.712388845381843,-0.8834282755851746,0.13925249874591827,0.012997451238334179,0.6198807954788208,-0.3402210772037506,-0.340207576751709,0.6198839545249939
3.504430073331344,2.394989669148141,-0.8655399300793004,2.2643244243336915,-1.3987666610187408,0.2246546372771263,-4.712388967678159,-0.8819955587387085,0.15003693103790283,0.015418575145304203,0.6253505945205688,-0.3300584852695465,-0.33004629611968994,0.6253538727760315
3.668936136196601,2.378044843673706,-0.8661726117134094,2.2472047805786133,-1.3810327053070068,0.17530281841754913,-4.712388515472412,-0.8799058198928833,0.16150715947151184,0.01810036413371563,0.6306178569793701,-0.3198765814304352,-0.31987664103507996,0.6306179165840149
